CODE_STIF_TRNS;CODE_STIF_RES;CODE_STIF_ARRET;LIBELLE_ARRET;ID_REFA_LDA;CAT_JOUR;TRNC_HORR_60;pourc_validations
100;110;808;STALINGRAD;71961;SAHV;12H-13H;8.26
100;110;808;STALINGRAD;71961;SAHV;21H-22H;1.81
100;110;808;STALINGRAD;71961;SAHV;2H-3H;0.01
100;110;808;STALINGRAD;71961;SAHV;6H-7H;1.36
100;110;808;STALINGRAD;71961;SAHV;8H-9H;3.19
100;110;808;STALINGRAD;71961;SAVS;15H-16H;10.78
100;110;808;STALINGRAD;71961;SAVS;18H-19H;7.7
100;110;808;STALINGRAD;71961;SAVS;19H-20H;3.95
100;110;808;STALINGRAD;71961;SAVS;3H-4H;0.01
100;110;808;STALINGRAD;71961;SAVS;6H-7H;1.29
100;110;836;STRASBOURG-SAINT-DENIS;73633;DIJFP;15H-16H;10.2
100;110;836;STRASBOURG-SAINT-DENIS;73633;DIJFP;17H-18H;12.02
100;110;836;STRASBOURG-SAINT-DENIS;73633;DIJFP;18H-19H;9.59
100;110;836;STRASBOURG-SAINT-DENIS;73633;DIJFP;1H-2H;0.02
100;110;836;STRASBOURG-SAINT-DENIS;73633;DIJFP;3H-4H;0.0
100;110;836;STRASBOURG-SAINT-DENIS;73633;JOHV;14H-15H;6.41
100;110;836;STRASBOURG-SAINT-DENIS;73633;JOHV;21H-22H;2.3
100;110;836;STRASBOURG-SAINT-DENIS;73633;JOHV;2H-3H;0.0
100;110;836;STRASBOURG-SAINT-DENIS;73633;JOHV;9H-10H;4.66
100;110;836;STRASBOURG-SAINT-DENIS;73633;JOVS;1H-2H;0.01
100;110;836;STRASBOURG-SAINT-DENIS;73633;JOVS;22H-23H;0.56
100;110;836;STRASBOURG-SAINT-DENIS;73633;JOVS;2H-3H;0.01
100;110;836;STRASBOURG-SAINT-DENIS;73633;JOVS;6H-7H;1.12
100;110;836;STRASBOURG-SAINT-DENIS;73633;SAHV;15H-16H;10.35
100;110;836;STRASBOURG-SAINT-DENIS;73633;SAHV;16H-17H;11.53
100;110;836;STRASBOURG-SAINT-DENIS;73633;SAHV;18H-19H;9.03
100;110;836;STRASBOURG-SAINT-DENIS;73633;SAHV;1H-2H;0.07
100;110;836;STRASBOURG-SAINT-DENIS;73633;SAHV;20H-21H;4.03
100;110;836;STRASBOURG-SAINT-DENIS;73633;SAHV;4H-5H;0.0
100;110;836;STRASBOURG-SAINT-DENIS;73633;SAHV;9H-10H;2.89
100;110;836;STRASBOURG-SAINT-DENIS;73633;SAVS;13H-14H;8.85
100;110;836;STRASBOURG-SAINT-DENIS;73633;SAVS;22H-23H;0.62
100;110;836;STRASBOURG-SAINT-DENIS;73633;SAVS;9H-10H;2.9
100;110;84;BOISSIERE;71301;DIJFP;0H-1H;0.27
100;110;84;BOISSIERE;71301;DIJFP;13H-14H;8.2
100;110;84;BOISSIERE;71301;DIJFP;1H-2H;0.11
100;110;84;BOISSIERE;71301;DIJFP;5H-6H;0.37
100;110;84;BOISSIERE;71301;JOHV;10H-11H;3.43
100;110;84;BOISSIERE;71301;JOHV;11H-12H;4.07
100;110;84;BOISSIERE;71301;JOHV;13H-14H;6.03
100;110;84;BOISSIERE;71301;JOHV;18H-19H;13.82
100;110;84;BOISSIERE;71301;JOHV;1H-2H;0.03
100;110;84;BOISSIERE;71301;JOHV;20H-21H;3.67
100;110;84;BOISSIERE;71301;JOHV;5H-6H;0.24
100;110;84;BOISSIERE;71301;JOVS;0H-1H;0.16
100;110;84;BOISSIERE;71301;JOVS;11H-12H;4.31
100;110;84;BOISSIERE;71301;JOVS;7H-8H;3.09
100;110;84;BOISSIERE;71301;SAHV;19H-20H;5.01
100;110;84;BOISSIERE;71301;SAHV;21H-22H;1.5
100;110;84;BOISSIERE;71301;SAHV;7H-8H;2.95
100;110;84;BOISSIERE;71301;SAHV;8H-9H;3.79
100;110;84;BOISSIERE;71301;SAHV;9H-10H;4.74
100;110;84;BOISSIERE;71301;SAVS;12H-13H;8.96
100;110;84;BOISSIERE;71301;SAVS;19H-20H;4.03
100;110;84;BOISSIERE;71301;SAVS;1H-2H;0.14
100;110;84;BOISSIERE;71301;SAVS;22H-23H;1.28
100;110;842;SULLY-MORLAND;71201;DIJFP;0H-1H;0.94
100;110;842;SULLY-MORLAND;71201;DIJFP;11H-12H;5.32
100;110;842;SULLY-MORLAND;71201;DIJFP;14H-15H;6.96
100;110;842;SULLY-MORLAND;71201;DIJFP;19H-20H;6.84
100;110;842;SULLY-MORLAND;71201;DIJFP;22H-23H;1.52
100;110;842;SULLY-MORLAND;71201;DIJFP;2H-3H;0.01
100;110;842;SULLY-MORLAND;71201;JOHV;11H-12H;4.2
100;110;842;SULLY-MORLAND;71201;JOHV;12H-13H;7.06
100;110;842;SULLY-MORLAND;71201;JOHV;16H-17H;11.06
100;110;842;SULLY-MORLAND;71201;JOHV;4H-5H;0.01
100;110;842;SULLY-MORLAND;71201;JOHV;7H-8H;3.19
100;110;842;SULLY-MORLAND;71201;JOHV;9H-10H;5.78
100;110;842;SULLY-MORLAND;71201;JOVS;10H-11H;3.67
100;110;842;SULLY-MORLAND;71201;JOVS;12H-13H;6.38
100;110;842;SULLY-MORLAND;71201;JOVS;19H-20H;5.38
100;110;842;SULLY-MORLAND;71201;JOVS;23H-0H;0.43
100;110;842;SULLY-MORLAND;71201;JOVS;6H-7H;0.97
100;110;842;SULLY-MORLAND;71201;SAHV;11H-12H;5.57
100;110;842;SULLY-MORLAND;71201;SAHV;14H-15H;7.6
100;110;842;SULLY-MORLAND;71201;SAHV;16H-17H;9.53
100;110;842;SULLY-MORLAND;71201;SAHV;18H-19H;8.91
100;110;842;SULLY-MORLAND;71201;SAHV;23H-0H;2.76
100;110;842;SULLY-MORLAND;71201;SAHV;2H-3H;0.01
100;110;842;SULLY-MORLAND;71201;SAHV;8H-9H;2.36
100;110;842;SULLY-MORLAND;71201;SAVS;12H-13H;6.66
100;110;848;TELEGRAPHE;71870;DIJFP;12H-13H;8.91
100;110;848;TELEGRAPHE;71870;DIJFP;13H-14H;9.08
100;110;848;TELEGRAPHE;71870;JOHV;10H-11H;5.29
100;110;848;TELEGRAPHE;71870;JOHV;18H-19H;5.59
100;110;848;TELEGRAPHE;71870;JOHV;23H-0H;0.29
100;110;848;TELEGRAPHE;71870;JOHV;4H-5H;0.0
100;110;848;TELEGRAPHE;71870;JOHV;5H-6H;2.06
100;110;848;TELEGRAPHE;71870;JOVS;10H-11H;5.47
100;110;848;TELEGRAPHE;71870;JOVS;20H-21H;1.08
100;110;848;TELEGRAPHE;71870;JOVS;22H-23H;0.34
100;110;848;TELEGRAPHE;71870;JOVS;6H-7H;5.38
100;110;848;TELEGRAPHE;71870;JOVS;7H-8H;7.54
100;110;848;TELEGRAPHE;71870;SAHV;0H-1H;0.36
100;110;848;TELEGRAPHE;71870;SAHV;14H-15H;9.72
100;110;848;TELEGRAPHE;71870;SAHV;17H-18H;8.09
100;110;848;TELEGRAPHE;71870;SAVS;6H-7H;2.79
100;110;849;TEMPLE;71296;DIJFP;14H-15H;8.65
100;110;849;TEMPLE;71296;DIJFP;17H-18H;14.35
100;110;849;TEMPLE;71296;DIJFP;19H-20H;5.59
100;110;849;TEMPLE;71296;DIJFP;23H-0H;0.53
100;110;849;TEMPLE;71296;DIJFP;6H-7H;0.45
100;110;849;TEMPLE;71296;JOHV;11H-12H;4.72
100;110;849;TEMPLE;71296;JOHV;13H-14H;6.98
100;110;849;TEMPLE;71296;JOHV;14H-15H;6.13
100;110;849;TEMPLE;71296;JOHV;20H-21H;2.82
100;110;849;TEMPLE;71296;JOHV;22H-23H;0.89
100;110;849;TEMPLE;71296;JOVS;16H-17H;10.62
100;110;849;TEMPLE;71296;JOVS;1H-2H;0.1
100;110;849;TEMPLE;71296;JOVS;4H-5H;0.01
100;110;849;TEMPLE;71296;JOVS;6H-7H;0.82
100;110;849;TEMPLE;71296;SAHV;13H-14H;6.5
100;110;849;TEMPLE;71296;SAHV;22H-23H;1.38
100;110;849;TEMPLE;71296;SAHV;23H-0H;1.05
100;110;849;TEMPLE;71296;SAHV;6H-7H;0.38
100;110;849;TEMPLE;71296;SAHV;8H-9H;1.7
100;110;849;TEMPLE;71296;SAHV;9H-10H;2.63
100;110;849;TEMPLE;71296;SAVS;12H-13H;7.4
100;110;849;TEMPLE;71296;SAVS;1H-2H;0.1
100;110;849;TEMPLE;71296;SAVS;6H-7H;0.54
100;110;850;TERNES;71367;DIJFP;16H-17H;9.77
100;110;850;TERNES;71367;DIJFP;17H-18H;10.37
100;110;850;TERNES;71367;DIJFP;18H-19H;8.08
100;110;850;TERNES;71367;DIJFP;22H-23H;2.0
100;110;850;TERNES;71367;DIJFP;2H-3H;0.0
100;110;850;TERNES;71367;JOHV;0H-1H;0.2
100;110;850;TERNES;71367;JOHV;19H-20H;8.1
100;110;850;TERNES;71367;JOHV;3H-4H;0.0
100;110;850;TERNES;71367;JOVS;0H-1H;0.12
100;110;850;TERNES;71367;JOVS;12H-13H;7.33
100;110;850;TERNES;71367;JOVS;13H-14H;7.71
100;110;850;TERNES;71367;JOVS;18H-19H;10.76
100;110;850;TERNES;71367;JOVS;4H-5H;0.0
100;110;850;TERNES;71367;JOVS;5H-6H;0.28
100;110;850;TERNES;71367;JOVS;8H-9H;5.48
100;110;850;TERNES;71367;SAHV;15H-16H;9.9
100;110;850;TERNES;71367;SAHV;16H-17H;10.1
100;110;850;TERNES;71367;SAHV;22H-23H;1.34
100;110;850;TERNES;71367;SAHV;5H-6H;0.33
100;110;850;TERNES;71367;SAVS;15H-16H;10.65
100;110;850;TERNES;71367;SAVS;9H-10H;3.6
100;110;855;TOLBIAC;71001;DIJFP;11H-12H;8.54
100;110;855;TOLBIAC;71001;DIJFP;17H-18H;8.74
100;110;855;TOLBIAC;71001;DIJFP;23H-0H;0.7
100;110;855;TOLBIAC;71001;DIJFP;2H-3H;0.02
100;110;855;TOLBIAC;71001;JOHV;11H-12H;5.44
100;110;855;TOLBIAC;71001;JOHV;12H-13H;6.95
100;110;855;TOLBIAC;71001;JOHV;13H-14H;6.51
100;110;855;TOLBIAC;71001;JOHV;14H-15H;6.2
100;110;855;TOLBIAC;71001;JOHV;16H-17H;10.08
100;110;855;TOLBIAC;71001;JOHV;2H-3H;0.01
100;110;855;TOLBIAC;71001;JOHV;5H-6H;0.6
100;110;855;TOLBIAC;71001;JOVS;10H-11H;5.09
100;110;855;TOLBIAC;71001;JOVS;19H-20H;3.85
100;110;855;TOLBIAC;71001;JOVS;4H-5H;0.01
100;110;855;TOLBIAC;71001;SAHV;18H-19H;7.14
100;110;855;TOLBIAC;71001;SAHV;1H-2H;0.09
100;110;855;TOLBIAC;71001;SAHV;22H-23H;1.09
100;110;855;TOLBIAC;71001;SAHV;7H-8H;1.93
100;110;855;TOLBIAC;71001;SAHV;8H-9H;3.14
100;110;855;TOLBIAC;71001;SAVS;19H-20H;3.73
100;110;855;TOLBIAC;71001;SAVS;1H-2H;0.05
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;DIJFP;11H-12H;5.76
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;DIJFP;12H-13H;9.0
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;DIJFP;13H-14H;7.3
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;DIJFP;18H-19H;10.47
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;DIJFP;1H-2H;0.02
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;DIJFP;23H-0H;0.55
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;DIJFP;3H-4H;0.0
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOHV;0H-1H;0.29
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOHV;12H-13H;6.12
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOHV;18H-19H;13.54
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOHV;1H-2H;0.02
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOHV;20H-21H;3.72
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOHV;21H-22H;1.48
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOHV;5H-6H;0.11
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOHV;8H-9H;6.43
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOVS;12H-13H;6.41
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOVS;15H-16H;7.31
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOVS;16H-17H;10.36
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOVS;19H-20H;7.41
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOVS;20H-21H;3.05
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;JOVS;23H-0H;0.22
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;SAHV;12H-13H;7.96
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;SAHV;13H-14H;8.08
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;SAHV;19H-20H;4.97
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;SAHV;20H-21H;3.21
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;SAHV;22H-23H;1.01
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;SAHV;23H-0H;0.73
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;SAVS;0H-1H;0.48
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;SAVS;15H-16H;11.46
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;SAVS;17H-18H;13.14
100;110;861;TRINITE-D'ESTIENNE D'ORVES;71355;SAVS;9H-10H;3.15
100;110;862;TROCADERO;71285;DIJFP;18H-19H;13.24
100;110;862;TROCADERO;71285;DIJFP;4H-5H;0.0
100;110;862;TROCADERO;71285;JOHV;0H-1H;0.38
100;110;862;TROCADERO;71285;JOHV;11H-12H;4.06
100;110;862;TROCADERO;71285;JOHV;21H-22H;1.92
100;110;862;TROCADERO;71285;JOHV;22H-23H;1.5
100;110;862;TROCADERO;71285;JOHV;3H-4H;0.0
100;110;862;TROCADERO;71285;JOVS;10H-11H;3.42
100;110;862;TROCADERO;71285;JOVS;13H-14H;6.13
100;110;862;TROCADERO;71285;JOVS;15H-16H;8.76
100;110;862;TROCADERO;71285;JOVS;23H-0H;0.18
100;110;862;TROCADERO;71285;SAHV;19H-20H;5.84
100;110;862;TROCADERO;71285;SAHV;1H-2H;0.13
100;110;862;TROCADERO;71285;SAHV;7H-8H;1.26
100;110;862;TROCADERO;71285;SAVS;12H-13H;5.94
100;110;862;TROCADERO;71285;SAVS;14H-15H;8.34
100;110;862;TROCADERO;71285;SAVS;22H-23H;0.53
100;110;862;TROCADERO;71285;SAVS;2H-3H;0.01
100;110;862;TROCADERO;71285;SAVS;8H-9H;2.0
100;110;864;TUILERIES;71284;DIJFP;0H-1H;0.32
100;110;864;TUILERIES;71284;DIJFP;2H-3H;0.01
100;110;864;TUILERIES;71284;DIJFP;7H-8H;0.44
100;110;864;TUILERIES;71284;JOHV;10H-11H;2.79
100;110;864;TUILERIES;71284;JOHV;15H-16H;6.96
100;110;864;TUILERIES;71284;JOHV;16H-17H;10.38
100;110;864;TUILERIES;71284;JOHV;20H-21H;4.49
100;110;864;TUILERIES;71284;JOHV;4H-5H;0.0
100;110;864;TUILERIES;71284;JOHV;6H-7H;0.48
100;110;864;TUILERIES;71284;JOVS;13H-14H;6.27
100;110;864;TUILERIES;71284;JOVS;15H-16H;8.84
100;110;864;TUILERIES;71284;JOVS;16H-17H;13.78
100;110;864;TUILERIES;71284;JOVS;17H-18H;20.56
100;110;864;TUILERIES;71284;JOVS;1H-2H;0.01
100;110;864;TUILERIES;71284;JOVS;4H-5H;0.0
100;110;864;TUILERIES;71284;JOVS;6H-7H;0.52
100;110;864;TUILERIES;71284;SAHV;15H-16H;9.86
100;110;864;TUILERIES;71284;SAHV;22H-23H;1.69
100;110;864;TUILERIES;71284;SAHV;23H-0H;1.11
100;110;864;TUILERIES;71284;SAHV;5H-6H;0.18
100;110;864;TUILERIES;71284;SAHV;6H-7H;0.3
100;110;864;TUILERIES;71284;SAVS;0H-1H;0.11
100;110;864;TUILERIES;71284;SAVS;11H-12H;2.85
100;110;864;TUILERIES;71284;SAVS;15H-16H;11.31
100;110;864;TUILERIES;71284;SAVS;7H-8H;0.49
100;110;864;TUILERIES;71284;SAVS;8H-9H;0.83
100;110;871;VANEAU;71170;DIJFP;13H-14H;8.17
100;110;871;VANEAU;71170;DIJFP;19H-20H;6.06
100;110;871;VANEAU;71170;DIJFP;23H-0H;0.33
100;110;871;VANEAU;71170;DIJFP;2H-3H;0.01
100;110;871;VANEAU;71170;JOHV;3H-4H;0.0
100;110;871;VANEAU;71170;JOHV;6H-7H;0.63
100;110;871;VANEAU;71170;JOHV;9H-10H;4.53
100;110;871;VANEAU;71170;JOVS;11H-12H;4.79
100;110;871;VANEAU;71170;JOVS;21H-22H;0.63
100;110;871;VANEAU;71170;JOVS;9H-10H;5.54
100;110;871;VANEAU;71170;SAHV;10H-11H;4.63
100;110;871;VANEAU;71170;SAHV;12H-13H;8.49
100;110;871;VANEAU;71170;SAHV;14H-15H;8.56
100;110;871;VANEAU;71170;SAHV;17H-18H;12.38
100;110;871;VANEAU;71170;SAHV;18H-19H;9.53
100;110;871;VANEAU;71170;SAHV;22H-23H;0.99
100;110;871;VANEAU;71170;SAHV;6H-7H;0.59
100;110;871;VANEAU;71170;SAHV;7H-8H;1.98
100;110;871;VANEAU;71170;SAVS;16H-17H;11.26
100;110;871;VANEAU;71170;SAVS;18H-19H;10.26
100;110;871;VANEAU;71170;SAVS;23H-0H;0.23
100;110;871;VANEAU;71170;SAVS;7H-8H;1.68
100;110;871;VANEAU;71170;SAVS;8H-9H;1.91
100;110;873;VARENNE;71232;DIJFP;11H-12H;5.42
100;110;873;VARENNE;71232;DIJFP;22H-23H;2.01
100;110;873;VARENNE;71232;JOHV;20H-21H;4.35
100;110;873;VARENNE;71232;JOHV;21H-22H;1.81
100;110;873;VARENNE;71232;JOHV;23H-0H;0.87
100;110;873;VARENNE;71232;JOHV;2H-3H;0.01
100;110;873;VARENNE;71232;JOHV;3H-4H;0.0
100;110;873;VARENNE;71232;JOHV;4H-5H;0.0
100;110;873;VARENNE;71232;JOHV;9H-10H;3.7
100;110;873;VARENNE;71232;JOVS;15H-16H;7.91
100;110;873;VARENNE;71232;JOVS;19H-20H;9.34
100;110;873;VARENNE;71232;JOVS;22H-23H;0.83
100;110;873;VARENNE;71232;JOVS;9H-10H;3.88
100;110;873;VARENNE;71232;SAHV;10H-11H;3.76
100;110;873;VARENNE;71232;SAHV;20H-21H;2.78
100;110;873;VARENNE;71232;SAHV;22H-23H;6.28
100;110;873;VARENNE;71232;SAHV;23H-0H;2.19
100;110;873;VARENNE;71232;SAHV;7H-8H;2.43
100;110;873;VARENNE;71232;SAHV;8H-9H;2.62
100;110;873;VARENNE;71232;SAVS;11H-12H;5.58
100;110;873;VARENNE;71232;SAVS;15H-16H;10.55
100;110;873;VARENNE;71232;SAVS;16H-17H;11.13
100;110;873;VARENNE;71232;SAVS;9H-10H;3.64
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;DIJFP;12H-13H;9.91
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;DIJFP;16H-17H;8.54
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;DIJFP;18H-19H;7.56
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;DIJFP;20H-21H;2.04
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;DIJFP;3H-4H;0.01
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;DIJFP;8H-9H;2.98
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;DIJFP;9H-10H;4.56
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;JOHV;0H-1H;0.14
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;JOHV;10H-11H;4.01
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;JOHV;12H-13H;6.21
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;JOHV;17H-18H;12.45
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;JOHV;19H-20H;5.33
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;JOHV;7H-8H;5.48
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;JOHV;9H-10H;7.03
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;JOVS;4H-5H;0.01
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;JOVS;8H-9H;10.38
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;SAHV;13H-14H;8.45
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;SAHV;6H-7H;1.14
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;SAHV;7H-8H;2.38
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;SAVS;0H-1H;0.18
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;SAVS;12H-13H;9.21
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;SAVS;13H-14H;9.8
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;SAVS;19H-20H;3.65
100;110;877;VAUGIRARD (ADOLPHE CHERIOU);71091;SAVS;1H-2H;0.02
100;110;879;VAVIN;71117;DIJFP;0H-1H;0.14
100;110;879;VAVIN;71117;DIJFP;11H-12H;2.94
100;110;879;VAVIN;71117;DIJFP;12H-13H;9.28
100;110;879;VAVIN;71117;DIJFP;14H-15H;9.62
100;110;879;VAVIN;71117;DIJFP;18H-19H;12.02
100;110;879;VAVIN;71117;DIJFP;3H-4H;0.04
100;110;879;VAVIN;71117;DIJFP;5H-6H;0.29
100;110;879;VAVIN;71117;DIJFP;8H-9H;0.73
100;110;879;VAVIN;71117;JOHV;10H-11H;4.48
100;110;879;VAVIN;71117;JOHV;20H-21H;2.85
100;110;879;VAVIN;71117;JOHV;3H-4H;0.0
100;110;879;VAVIN;71117;JOHV;4H-5H;0.0
100;110;879;VAVIN;71117;JOVS;21H-22H;0.86
100;110;879;VAVIN;71117;JOVS;2H-3H;0.02
100;110;879;VAVIN;71117;SAHV;11H-12H;6.75
100;110;879;VAVIN;71117;SAHV;21H-22H;2.64
100;110;879;VAVIN;71117;SAHV;2H-3H;0.02
100;110;879;VAVIN;71117;SAHV;9H-10H;2.76
100;110;879;VAVIN;71117;SAVS;0H-1H;0.16
100;110;879;VAVIN;71117;SAVS;13H-14H;8.32
100;110;879;VAVIN;71117;SAVS;18H-19H;8.66
100;110;879;VAVIN;71117;SAVS;19H-20H;4.06
100;110;879;VAVIN;71117;SAVS;21H-22H;0.71
100;110;879;VAVIN;71117;SAVS;22H-23H;0.33
100;110;879;VAVIN;71117;SAVS;8H-9H;1.8
100;110;88;BOLIVAR;71920;DIJFP;0H-1H;0.48
100;110;88;BOLIVAR;71920;DIJFP;11H-12H;8.38
100;110;88;BOLIVAR;71920;DIJFP;19H-20H;4.47
100;110;88;BOLIVAR;71920;DIJFP;4H-5H;0.01
100;110;88;BOLIVAR;71920;JOHV;12H-13H;7.53
100;110;88;BOLIVAR;71920;JOHV;13H-14H;7.1
100;110;88;BOLIVAR;71920;JOHV;19H-20H;3.22
100;110;88;BOLIVAR;71920;JOHV;23H-0H;0.23
100;110;88;BOLIVAR;71920;JOHV;7H-8H;4.65
100;110;88;BOLIVAR;71920;JOVS;10H-11H;5.44
100;110;88;BOLIVAR;71920;JOVS;23H-0H;0.24
100;110;88;BOLIVAR;71920;JOVS;5H-6H;0.7
100;110;88;BOLIVAR;71920;JOVS;6H-7H;1.57
100;110;88;BOLIVAR;71920;SAHV;13H-14H;8.76
100;110;88;BOLIVAR;71920;SAHV;6H-7H;0.7
100;110;88;BOLIVAR;71920;SAHV;9H-10H;5.39
100;110;88;BOLIVAR;71920;SAVS;11H-12H;8.04
100;110;88;BOLIVAR;71920;SAVS;15H-16H;10.61
100;110;88;BOLIVAR;71920;SAVS;18H-19H;9.89
100;110;88;BOLIVAR;71920;SAVS;20H-21H;1.67
100;110;88;BOLIVAR;71920;SAVS;6H-7H;0.63
100;110;88;BOLIVAR;71920;SAVS;7H-8H;1.36
100;110;88;BOLIVAR;71920;SAVS;8H-9H;2.53
100;110;892;VICTOR HUGO;71315;DIJFP;17H-18H;10.08
100;110;892;VICTOR HUGO;71315;DIJFP;19H-20H;5.1
100;110;892;VICTOR HUGO;71315;DIJFP;20H-21H;2.86
100;110;892;VICTOR HUGO;71315;DIJFP;22H-23H;2.56
100;110;892;VICTOR HUGO;71315;JOHV;14H-15H;5.88
100;110;892;VICTOR HUGO;71315;JOHV;3H-4H;0.0
100;110;892;VICTOR HUGO;71315;JOVS;0H-1H;0.07
100;110;892;VICTOR HUGO;71315;JOVS;1H-2H;0.01
100;110;892;VICTOR HUGO;71315;JOVS;22H-23H;0.86
100;110;892;VICTOR HUGO;71315;JOVS;23H-0H;0.18
100;110;892;VICTOR HUGO;71315;JOVS;8H-9H;5.61
100;110;892;VICTOR HUGO;71315;SAHV;12H-13H;9.22
100;110;892;VICTOR HUGO;71315;SAHV;22H-23H;1.74
100;110;892;VICTOR HUGO;71315;SAHV;2H-3H;0.0
100;110;892;VICTOR HUGO;71315;SAHV;6H-7H;0.76
100;110;892;VICTOR HUGO;71315;SAHV;9H-10H;4.77
100;110;892;VICTOR HUGO;71315;SAVS;19H-20H;4.45
100;110;892;VICTOR HUGO;71315;SAVS;9H-10H;4.92
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;DIJFP;10H-11H;7.79
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;DIJFP;11H-12H;8.49
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;DIJFP;13H-14H;8.95
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;DIJFP;6H-7H;2.4
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;JOHV;7H-8H;12.42
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;JOVS;10H-11H;5.07
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;JOVS;14H-15H;5.32
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;JOVS;17H-18H;8.47
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;JOVS;20H-21H;1.1
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;JOVS;5H-6H;2.02
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;SAHV;17H-18H;7.21
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;SAHV;5H-6H;1.38
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;SAVS;10H-11H;7.67
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;SAVS;12H-13H;8.29
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;SAVS;1H-2H;0.03
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;SAVS;6H-7H;3.22
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;SAVS;7H-8H;5.12
100;110;896;VILLEJUIF-LEO LAGRANGE;70375;SAVS;9H-10H;7.14
100;110;897;VILLEJUIF-LOUIS ARAGON;70143;DIJFP;0H-1H;0.14
100;110;897;VILLEJUIF-LOUIS ARAGON;70143;DIJFP;22H-23H;0.8
100;110;897;VILLEJUIF-LOUIS ARAGON;70143;DIJFP;8H-9H;4.74
100;110;897;VILLEJUIF-LOUIS ARAGON;70143;JOHV;0H-1H;0.08
